time_ms,p1,p2,f3,f4
155026.0,-304.0,2200.0,0.125,6.48
155031.0,-407.0,2137.0,0.15,6.72
155036.0,173.0,2244.0,-0.067,6.48
155041.0,-213.0,2626.0,0.05,6.48
155046.0,28.0,2751.0,-0.033,6.23
155052.0,146.0,2186.0,-0.358,6.72
155057.0,-268.0,2540.0,-0.058,6.48
155062.0,-295.0,2187.0,0.133,6.23
155067.0,-277.0,2279.0,-0.033,6.48
155073.0,-137.0,1861.0,0.058,6.23
155078.0,-311.0,2089.0,0.008,6.48
155083.0,-96.0,2360.0,0.025,6.72
155088.0,80.0,1908.0,0.167,6.72
155095.0,-368.0,2674.0,0.125,6.48
155100.0,-457.0,2499.0,0.108,6.96
155105.0,409.0,2315.0,0.083,6.23
155111.0,-47.0,2581.0,-0.1,6.72
155115.0,-140.0,2854.0,0.075,6.48
155120.0,-371.0,2493.0,-0.167,6.23
155125.0,-141.0,2589.0,-0.033,6.23
155130.0,-304.0,3078.0,-0.033,6.23
155136.0,-222.0,3066.0,0.05,6.48
155142.0,-118.0,3038.0,0.042,6.48
155146.0,-259.0,3119.0,-0.108,6.96
155152.0,-411.0,2925.0,0.058,6.23
155157.0,-283.0,3171.0,0.1,6.23
155163.0,-347.0,3395.0,0.133,6.72
155168.0,-174.0,3540.0,0.008,6.48
155173.0,42.0,3536.0,-0.025,6.23
155180.0,-158.0,3850.0,0.025,5.74
155184.0,-267.0,3639.0,0.208,6.48
155190.0,13.0,3747.0,0.025,6.48
155195.0,-41.0,4157.0,-0.033,6.48
155201.0,9.0,4345.0,0.033,6.48
155205.0,-386.0,4410.0,-0.05,7.94
155211.0,2.0,4138.0,-0.025,6.23
155216.0,240.0,4272.0,0.042,6.48
155222.0,-125.0,4545.0,-0.083,6.23
155227.0,-245.0,4421.0,0.042,6.48
155233.0,59.0,4291.0,0.042,6.96
155237.0,116.0,4200.0,-0.033,6.48
155243.0,-558.0,4102.0,0.083,6.48
155248.0,-226.0,4454.0,0.083,6.23
155254.0,226.0,4016.0,0.125,6.96
155258.0,-67.0,3751.0,0.075,6.23
155265.0,-277.0,3923.0,0.092,6.48
155270.0,211.0,4103.0,0.017,6.96
155275.0,290.0,4444.0,0.092,6.23
155280.0,-134.0,4090.0,0.058,6.23
155286.0,26.0,4406.0,0.017,6.23
155291.0,-198.0,4264.0,-0.033,6.48
155296.0,-227.0,4205.0,0.0,6.48
155301.0,-35.0,3677.0,-0.092,6.96
155308.0,39.0,3955.0,-0.075,6.48
155313.0,122.0,3598.0,0.008,6.48
155318.0,-126.0,3876.0,0.058,6.96
155323.0,-4.0,3304.0,0.0,6.23
155328.0,-334.0,3417.0,-0.008,6.48
155333.0,-299.0,3512.0,0.05,6.48
155339.0,-85.0,3050.0,0.008,6.23
155343.0,-266.0,3057.0,0.0,6.48
155350.0,-420.0,2695.0,0.075,6.72
155355.0,152.0,2923.0,0.017,6.48
155360.0,-456.0,2774.0,0.092,6.48
155365.0,-153.0,2895.0,0.05,6.48
155370.0,341.0,2293.0,0.05,6.48
155375.0,105.0,2068.0,0.025,6.23
155380.0,-144.0,1983.0,-0.058,6.48
155385.0,-182.0,1889.0,0.075,6.23
155390.0,-61.0,2008.0,0.133,6.72
155396.0,303.0,1818.0,0.042,6.23
155402.0,173.0,1906.0,0.075,6.72
155407.0,-249.0,1731.0,0.017,6.23
155412.0,-404.0,1648.0,-0.042,6.72
155417.0,-148.0,1160.0,-0.008,6.96
155422.0,-30.0,1173.0,-0.008,6.48
155427.0,-67.0,1142.0,0.033,6.48
155432.0,-131.0,1385.0,-0.075,6.96
155437.0,-400.0,1096.0,0.008,6.23
155443.0,94.0,1432.0,0.0,6.48
155448.0,-208.0,1537.0,0.0,6.23
155452.0,135.0,1392.0,-0.008,6.23
155458.0,-153.0,1484.0,0.033,6.23
155463.0,-171.0,1555.0,0.033,6.96
155467.0,-350.0,1616.0,0.05,6.48
155473.0,-16.0,2046.0,0.033,6.23
155479.0,23.0,2827.0,0.067,6.23
155484.0,193.0,3141.0,-0.067,6.23
155489.0,-251.0,3707.0,-0.008,6.48
155495.0,-359.0,4120.0,0.183,6.23
155499.0,-566.0,4047.0,-0.192,6.23
155505.0,-196.0,4085.0,-0.008,6.23
155510.0,-338.0,4042.0,0.083,6.96
155514.0,-339.0,4003.0,-0.158,6.72
155521.0,13.0,3907.0,-0.2,6.23
155525.0,-78.0,3368.0,0.217,6.23
155530.0,-377.0,2600.0,-0.042,6.23
155536.0,-239.0,2443.0,-0.075,6.72
155540.0,-158.0,1896.0,0.142,6.72
155546.0,134.0,1916.0,0.017,6.96
155551.0,14.0,1809.0,0.083,6.72
155555.0,79.0,2138.0,0.283,6.48
155561.0,-531.0,2526.0,0.017,7.21
155567.0,-539.0,3153.0,-0.025,6.23
155571.0,-630.0,3376.0,0.083,6.23
155576.0,-168.0,3599.0,-0.2,6.23
155581.0,-277.0,3976.0,-0.083,6.72
